ruleset_name;ruleset_description;ruleset_scope;ruleset_enabled;rule_description;rule_enabled;unscoped_consumers;consumer_all_workloads;consumer_labels;consumer_label_groups;consumer_iplists;consumer_user_groups;consumer_workloads;consumer_virtual_services;consumer_use_workload_subnets;provider_all_workloads;provider_labels;provider_label_groups;provider_iplists;provider_workloads;provider_virtual_services;provider_virtual_servers;provider_use_workload_subnets;services;consumer_resolve_labels_as;provider_resolve_labels_as;machine_auth_enabled;secure_connect_enabled;stateless_enabled;network_type;ruleset_href;rule_href;update_type;Column1
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Flux DATABASE AS A SERVICE
";TRUE;TRUE;FALSE;"env:PRD;app:APA_AGR_3534";;;;;;FALSE;FALSE;role:DB.MANAGED.OCP;;;;;;FALSE;3872 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90947;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Flux X-ONE
";TRUE;TRUE;FALSE;"app:APM_L3.GBTO.EUR_CG.X.ONE.EUR;env:PRD;role:INHOUSE_SOFT";;;;;;FALSE;FALSE;role:BATCH;;;;;;FALSE;1415 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90327;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Flux UNIX SERVER
";TRUE;TRUE;FALSE;"app:APA_UNX_A7317;env:PRD";;;;;;FALSE;FALSE;role:DB.MANAGED.OCP;;;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90325;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;Flux SDS;TRUE;TRUE;FALSE;"app:APA_IAS_SDS;env:PRD";;;;;;FALSE;FALSE;"role:DATABASE;role:DB.ORA.GEN1";;;;;;FALSE;1522 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90323;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;Flux SAG;TRUE;TRUE;FALSE;"app:APM_L3.SWIFT.EUR_CG.SWIFT.SAG;role:VENDOR_SOFT;env:PRD";;;;;;FALSE;FALSE;role:BATCH;;;;;;FALSE;11415 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90321;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Flux SAG
";TRUE;TRUE;FALSE;"app:APA_IAS_A1602-GWS;env:PRD";;;;;;FALSE;FALSE;role:BATCH;;;;;;FALSE;11415 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90319;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;database tool flow;TRUE;TRUE;FALSE;"app:APA_ADB_206984;env:PRD";;;;;;FALSE;FALSE;"role:DATABASE;role:DB.ORA.GEN1";;;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90317;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;;TRUE;TRUE;FALSE;"app:APA_IAS_A4303-F0J;env:PRD";;;;;;FALSE;FALSE;"role:DATABASE;role:DB.ORA.GEN1";;;;;;FALSE;7938 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90311;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;;TRUE;TRUE;FALSE;"app:APA_IAS_A4303-F0J;env:PRD";;;;;;FALSE;FALSE;role:BATCH;;;;;;FALSE;7938 UDP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90309;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;FRA_TOOLING_SERVER_Message Oriented Middleware (MOM) SABA rebound;TRUE;TRUE;FALSE;"app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.MDW.MOM.AK687;env:PRD;role:REBOUND";;;;;;FALSE;FALSE;role:BATCH;;;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90293;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;DATABASE AS A SERVICE;TRUE;TRUE;FALSE;"app:APA_QXS_277800;env:PRD";;;;;;FALSE;FALSE;role:DB.MANAGED.OCP;;;;;;FALSE;3872 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90277;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Buckfast - patch managment database
flows - Implemented on Bouquet";TRUE;TRUE;FALSE;"app:APA_BUK_A7480;env:PRD";;;;;;FALSE;FALSE;"role:DATABASE;role:DB.ORA.GEN1;role:DB.MANAGED.OCP";;;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90273;;KEEP
APM_GCR_CLS.CONTROL.BRANCH-PRD-RS;;"app:APM_GCR_CLS.CONTROL.BRANCH;env:PRD";TRUE;"Buckfast - patch managment database
flows";TRUE;TRUE;FALSE;"app:APA_BUK_A7480;env:NONPRD";;;;;;FALSE;FALSE;"role:DATABASE;role:DB.ORA.GEN1";;;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9520;/orgs/1/sec_policy/draft/rule_sets/9520/sec_rules/90271;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Database
Service= ansible-admin PCP
App Name : WW-POSTGRE CLOUD PLATFORM-RP
OS : Linux AIX WINDOWS
Service Unity=781678102";TRUE;FALSE;FALSE;"env:PRD;role:CORE;app:CSM_DBA_GTS.PCP.RP";;;;;;FALSE;FALSE;"OS:LINUX;role:DB.PCP";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/106782;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= SYSTEM
Service=BACKUP SOLUTION
App Name : ASIA-NETWORKER
OS : Linux | WINDOWS | AIX
Service Unity : 777405171";TRUE;FALSE;FALSE;"env:PRD;app:APA_IAS_AK838";;;;;;FALSE;FALSE;"OS:LINUX;OS:WINDOWS;OS:AIX";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"7937-9936 TCP;111 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/106613;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Database
Service=DBA Xymon server
App Name : ORACLE Administration Tools managed worldwide
OS : Linux AIX WINDOWS
Service Unity=768937237";TRUE;FALSE;FALSE;"role:CORE;app:CSM_DBA_GTS.ADB.ORACLE.FRA;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.OCP;role:DB.MANAGED.OCP";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"1530 TCP;12200-12220 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/105391;Modification Pending;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Database
Service=DBA OEM server
App Name : ORACLE Administration Tools managed worldwide
OS : Linux AIX WINDOWS
Service Unity=781678102";TRUE;FALSE;FALSE;"role:CORE;app:CSM_DBA_GTS.ADB.ORACLE.FRA;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.ORACLE.RAC";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;1522-1525 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/106777;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Deployment 
App Name : PCP Deployment 
OS : LINUX 
Service Unity : 763711744";TRUE;FALSE;FALSE;;;"KUB_GTS_NET.SSA.DOCKER-PRD-IPL;KUB_GTS_NET.SSA.DOCKER-DEVPRD-IPL";;;;FALSE;FALSE;"OS:LINUX;role:DB.PCP";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/104243;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Security
Service= CyberArk

CYBERARK PASSWORD ROTATION
OS : WINDOWS";TRUE;FALSE;FALSE;"app:CSM_RBD_CYBERARK.PREMIUM.SABA.GTS;env:PRD;role:CPM";;;;;;FALSE;FALSE;"OS:WINDOWS;role:DB.MSSQL";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;1435 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/103399;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Batch
Service=Autosys
App Name : AUTOSYS DEV (AUTOSYS MANAGER services)
OS :  Linux Windows
Service Unity=752890932";TRUE;FALSE;FALSE;"role:APP1;app:APM_GTS_CG.FRA.AUTOSYS;env:DEV";;;;;;FALSE;FALSE;"OS:LINUX;OS:WINDOWS;env:PRD";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"7163 TCP;10951 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/102255;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Batch
Service=Autosys
App Name : AUTOSYS PRD (AUTOSYS MANAGER services)
OS :  Linux Windows
Service Unity=752890932";TRUE;FALSE;FALSE;"role:APP1;app:APM_GTS_CG.FRA.AUTOSYS;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"7163 TCP;10851 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/102253;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=BATCH
Service=Earth-DCA
App Name : Earth-DCA
OS : Linux
Service Unity : 752890932";TRUE;FALSE;FALSE;"app:APA_EAO_A7010;env:PRD";;;;;;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;1002 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/102222;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= PAS DRE Rebound 

App Name : PAS DRE rebound SABA
OS : WINDOWS

#Unity: 747325980";TRUE;FALSE;FALSE;"env:PRD;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK707;role:REBOUND";;;;;;FALSE;FALSE;"OS:WINDOWS;role:DB.MSSQL";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;3389 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/101307;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=System
Service=STARMON
App Name : Starmon
OS : AIX, Linux, WINDOWS";TRUE;FALSE;FALSE;"env:PRD;app:CSM_MON_IAS.SYS.STARMON;role:CORE";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP)";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/100872;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Rebound
Service=Admin BDD on 22 TCP

App Name : Admin-Bdd
OS : Linux";TRUE;FALSE;FALSE;"app:CSM_RBD_PAS.DRE_ALL;env:PRD;role:APPLICATION";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;role:DB.ORA.GEN1;role:DB.POSTGRE.GEN1;role:DB.PCP;role:DB.ORACLE.RAC";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/99954;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT=Rebound
Service=Admin BDD on 22 TCP

App Name : Admin-Bdd
OS : Linux";TRUE;FALSE;FALSE;"app:CSM_RBD_PAS.DRE_ALL;env:PRD;role:REBOUND";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;role:DB.ORA.GEN1;role:DB.POSTGRE.GEN1";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;22 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/99952;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= IAS rebound

App Name : IAS SYS rebound SABA
OS : LINUX AIX WINDOWS";TRUE;FALSE;FALSE;"env:PRD;role:REBOUND;app:CSM_L3.SABA.IAS_SABA.IAS.SYS.A7733;app:CSM_L3.SABA.IAS_SABA.IAS.CTS.VPS.A7323;app:CSM_L3.SABA.IAS_SABA.IAS.CTS.VCS.D0762";;;;;;FALSE;FALSE;OS:WINDOWS;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);135 TCP;15671 TCP;33089 TCP;3389 TCP;443 TCP;445 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/99845;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= IAS rebound

App Name : IAS SYS rebound SABA
OS : LINUX AIX";TRUE;FALSE;FALSE;"env:PRD;role:REBOUND;app:CSM_L3.SABA.IAS_SABA.IAS.SYS.A7733;app:CSM_L3.SABA.IAS_SABA.IAS.CTS.VPS.A7323;app:CSM_L3.SABA.IAS_SABA.IAS.CTS.VCS.D0762";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);15671 TCP;22 TCP;443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/99843;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Deployment
Service= Maintenance OS patching/OCP OpenSVC task 
App Name : CP OCP - OS patching during Maintenance Window / API 
OS : LINUX AIX WINDOWS
Service Unity : 740669692, 752890932";TRUE;FALSE;FALSE;;;"KUB_GTS_NET.SSA.DOCKER-PRD-IPL;KUB_GTS_NET.SSA.DOCKER-DEVPRD-IPL";;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.OCP;role:DB.MANAGED.OCP";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;"22 TCP;1215 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/99558;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= PAS DRE Rebound 

App Name : PAS DRE rebound SABA
OS : LINUX AIX WINDOWS

Service Unity : 734775855";TRUE;FALSE;FALSE;"env:PRD;role:REBOUND;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.RED.AK701;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK711;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK707;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK704;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK705;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK703";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.OCP;role:DB.ORA.EXADATA.CC;role:DB.MANAGED.OCP;role:DB.ORA.GEN1;role:DB.PCP;role:DB.POSTGRE.GEN1;role:DB.ORACLE.RAC";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;"ICMP (ICMP;IPv6-ICMP);22 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/98906;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= PAS DRE Rebound for ORACLE controller

App Name : PAS DRE rebound SABA
OS : LINUX AIX WINDOWS

Service Unity : 734775855";TRUE;FALSE;FALSE;"env:PRD;role:REBOUND;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.RED.AK701;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK711;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK707;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK704;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK705;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK703";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.ORACLE.RAC;role:DB.ORA.GEN1";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;1753 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/98903;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-IN-v9.2-RS;"Global Rules for INBOUND flows coming from ESSENTIAL Core Infra Services in destination of MANAGED elements.
Scope = ALL
Consumer = CS, CSM, CSD, APA
Provider = APPGROUP_EUR.INFRA.ESSENTIAL-LGA";;TRUE;"CAT= Rebound
Service= PAS DRE Rebound for ORACLE

App Name : PAS DRE rebound SABA
OS : LINUX AIX WINDOWS

Service Unity : 734775855";TRUE;FALSE;FALSE;"env:PRD;role:REBOUND;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.RED.AK701;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK711;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.DST.AK707;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK704;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK705;app:CSM_L3.SABA.GTS.REBOUND_SABA.PAS.DRE.GREEN.AK703";;;;;;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS;role:DB.OCP;role:DB.ORA.EXADATA.CC;role:DB.ORA.GEN1";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;12200-12220 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9342;/orgs/1/sec_policy/draft/rule_sets/9342/sec_rules/98901;;KEEP
